"","x","y","dpt","monocle3","tscan","spatialpca","dpt_norm","monocle3_norm","tscan_norm","spatialpca_norm"
"1226297422976984311371006795195250409",-1171.30750600547,-2747.68080619872,0.0911650025658058,340.370754568233,4765,20.8032242458338,0.732384588684485,0.841027421034363,0.826796251301631,0.742467310972143
"122680024921229434694953877847393825670",-925.984013319016,-2613.17890462279,0.0969546625557271,365.042485344116,4234,20.7800758635983,0.901770218674071,0.985768830267268,0.734640749739674,0.736592761038469
"122763977441294760594383555839983125922",269.492502048612,-3980.86585540026,0.0337919978158794,77.8700659173772,1417,11.0031144983431,0.172509545296772,0.128774730996182,0.24574800416522,0.143831722569642
"122773835693508687016966850194951737028",-1152.78295645118,-3493.94790267944,0.0694821174902225,256.408490621857,2466,14.170438079439,0.429538354737938,0.533842415827838,0.427802846233947,0.25203714231571
"122826701568500607548575282516082344040",160.125996053219,-3623.31590437889,0.092721030908254,334.745166488251,3003,14.170438079439,0.774210343630684,0.818292259632072,0.520999652898299,0.273261322721243
"122849941735764318466467210450805590076",463.878986924887,-3654.16290363669,0.068565643384874,340.294755871232,2223,14.170438079439,0.422769871572371,0.829399514057619,0.385629989586949,0.259048701913966
"122877782482946375427353369405185883588",314.34600096941,-3722.16390681267,0.0879823964751249,263.121328695793,2934,14.3740011761137,0.650989239847275,0.553280111072544,0.509024644220757,0.309266628766345
"122905442229347326584418093777781293898",-530.126013219357,-3504.39690724015,0.0794952397588469,264.404420644642,2715,17.4029417920111,0.524297119055883,0.559701492537313,0.471017007983339,0.487966647716506
"122957215846215377463866266001271818487",441.102097919583,-4018.62890449166,0.0763884167734279,324.587273112907,2688,15.3251710910803,0.492363762582437,0.771433530024297,0.466331135022562,0.361758574947887
"123027445665463310395868636306771026466",580.955884107947,-4345.1629062593,0.0972011334800151,0.00135413658526318,2919,NA,0.911141964595626,0.0154460256855259,0.506421381464769,NA
"123078168649699470296784540944956895937",-1129.30845220387,-3464.7359033823,0.101952095637657,197.88099961576,3588,16.1747979826728,0.985074626865672,0.337729954876779,0.622526900381812,0.392647337502369
"123101577495781164827896550384782362668",154.239996194839,-3012.52490463853,0.0882561560534464,320.53933713421,5026,26.4398128301351,0.658972578965637,0.690905935439084,0.872093023255814,0.927231381466742
"123209799091036765034595829754033653665",-1416.54795491695,-3213.50590461493,0.0412181861317491,197.881029707684,1206,3.96295893695355,0.247136410968414,0.337903505727178,0.209128774730996,0.027667235171499
"123223934252173980886025289841685422546",109.757097265124,-3919.76590687037,0.0754114091520979,184.466910359095,2540,11.6127610008222,0.481430059007289,0.31881291218327,0.440645609163485,0.154633314383172
"123231593928587877492085943651069528813",285.788001656532,-3417.42990452051,0.0817765167174613,324.320675983994,3618,17.4592098887072,0.552933009371746,0.765706351961125,0.627733425893787,0.499526245973091
"123319060156930281549748428525930451018",315.103550951183,-3662.17440344393,0.0502590468951638,139.288642635715,931,9.75137278440002,0.311523776466505,0.188476223533495,0.161402290871225,0.120902027667235
"12332629739863868663282778609370322371",-1018.07395488024,-3639.6659039855,0.0941631152745393,349.060598906557,2968,14.170438079439,0.819854217285665,0.965810482471364,0.514925373134328,0.274208830775062
