,x,y,dpt,monocle3,tscan,spatialpca,dpt_norm,monocle3_norm,tscan_norm,spatialpca_norm,SpaceFlow,SpaceFlow_norm,ONTraC_v1_24_subclass,ONTraC_v1_99_label,ONTraC_v1_126_clusters,ONTraC_v1_361_clusters,ONTraC_v2_24_subclass,ONTraC_v2_99_label,ONTraC_v2_126_clusters,ONTraC_v2_361_clusters,cortical_depth
107131649215016333371539622370100320289,316.411550919712,-2872.69835319072,0.0960578570169463,214.782286716497,4145,19.6486127779115,0.8750433877126,0.423984727525165,0.719194724054148,0.661550123176047,0.9679,0.9741409232905242,0.2293135047441635,0.3744148139819115,0.7990968237639257,4.973751593868229e-06,0.2050640796241635,0.2344940750478479,0.2837035016141022,0.2856600272140346,286.1824837367773
107137643867840298188258939308474929938,95.4889976084232,-3295.03790265322,0.0829647389191814,319.645018723372,3802,9.03779385568856,0.565255119750087,0.682228392919125,0.659666782367234,0.105552397195376,0.55729,0.4720583130857341,0.7907943968463635,0.8005074612820047,0.6104849730680585,0.4055941824638079,0.5927667837717426,0.7688241210086647,0.603109608371364,0.7751730102755029,703.1877457491059
107253654653329847116730533330390210811,-436.287915477157,-2908.11380715072,0.0678677946651109,354.78368280735,5600,26.3101203633846,0.417736896910795,0.979347448802499,0.971711211384936,0.921167329922304,0.9583,0.9408191600138841,0.541332728553983,0.4586987755673765,0.8352717973152238,0.1889670699172594,0.3923101075672462,0.3950176335519955,0.397292007969484,0.3980092105179153,369.3770334744882
107256126514262023463121299722310633120,730.532485321164,-3316.60490694642,0.040182210216716,152.950570398842,284,18.079972702211,0.239847275251649,0.263276640055536,0.0491148906629642,0.563009285578927,0.92549,0.7742103436306838,0.6069821153805934,0.625020474242253,0.9677125896564548,0.2127632835339123,0.3997554713092558,0.4470992021885774,0.4235375411174362,0.4581995856204649,650.5065545418782
107321253386888696556956968569097089628,-992.513455495238,-3631.38190418482,0.0391366967393846,139.572337941309,135,14.6230297476733,0.234120097188476,0.22283929191253,0.0232558139534884,0.328406291453477,0.38323,0.18188129121832697,0.9998985011300032,0.999937455561866,0.3786759527102493,0.7897596230308664,0.8001620587820745,0.9999220677930832,0.8003510469316311,0.999978007412714,1155.3236223478673
10736630068806085334802136201246590987,419.520098438859,-3747.61540620029,0.0887980101170772,280.80933616885,3324,13.0986969419394,0.669559180839986,0.611593196806664,0.576709475876432,0.189880613985219,0.44551,0.3019784796945505,0.9999408802940628,0.9999580635605057,0.3999879226283474,0.6000006320765923,0.8000224383934762,0.9999924148392836,0.7995971935484629,0.9998333117411812,1067.439535570065
107421470300364405092103271111877168242,-202.645066286623,-3485.55490288138,0.0759304046507919,328.819364641102,2553,12.6236246475478,0.487330787920861,0.799895869489761,0.442901770218674,0.180595035057798,0.45603,0.36497743838944813,0.999470215330154,0.9998722761719782,0.4000077469822723,0.6000024753116071,0.800091103698659,0.999922747719272,0.7996312394119789,0.9999214333069504,914.2575032003518
107425243080783335243178643782487835260,-936.562463064492,-3305.49645240158,0.0669025233991314,326.553604735354,2214,16.8212450018889,0.41044776119403,0.78531759805623,0.384068031933356,0.424673109721433,0.4823,0.4343977785491149,0.8314838944977233,0.8093273875044327,0.5367789941218793,0.4774284139203498,0.6528565368938882,0.8213103729916578,0.6988973034052506,0.8194621727434676,829.5667997875407
107464625493760192424853825379000481904,-1429.40995460749,-2868.114903301,0.0326873313734858,131.14537791963,217,18.6030065207456,0.152898299201666,0.181013536966331,0.0374869836862201,0.606594656054576,0.88658,0.6962860118014579,0.5566757135994697,0.5968021845012239,0.7999913403772939,0.4000000044000467,0.3897949332522317,0.4789698600540362,0.4815452547829233,0.5464799155008365,446.9888383230957
107497275924492191433559309954494852154,-887.714114239812,-2873.67390316725,0.0197076556007014,14.2885026521923,1587,,0.0284623394654634,0.083130857341201,0.275251648733079,,0.90791,0.7202360291565428,0.413055949040948,0.4201354642678604,0.7999028517756157,0.4022847061875265,0.2803818984141984,0.3106823787021918,0.3370674692480868,0.3270770616670282,403.8865452059137
107505337561502049757259715913641749133,-517.918013513088,-3123.78800677359,0.0958694243825248,320.53861492803,3918,16.998985428865,0.869663311350226,0.686740715029504,0.679798681013537,0.442865264354747,0.60175,0.5119750086775425,0.795860981785719,0.7998909575759062,0.6193962780114922,0.3999998551541536,0.588458769623797,0.7202642278125261,0.5998923344642707,0.7497150779463234,596.4769090035076
107538216186586207881862532621635717203,-207.065016180277,-2579.26900543869,0.0293297116777418,119.796481453289,38,8.78120501606142,0.103609857688303,0.165046858729608,0.0064213814647691,0.0996778472617017,0.76663,0.609163484901076,0.2360700364227879,0.1000374796398028,0.6000078163914018,0.2219929322826462,0.2385086188302876,0.2000854379561313,0.0754796217050209,0.2000704938018737,23.49009943295188
107582804561909863794775249817907091897,-1551.6929564774,-2686.97190284729,0.069312096384172,320.327708201676,5653,20.5750865366864,0.428497049635543,0.683963901423117,0.980909406456092,0.710062535531552,0.97849,0.9921902117320375,0.2027277711941167,0.2458483910328617,0.6513905922939881,0.7841481789353548,0.2004124177941798,0.202037945082327,0.2006801016417846,0.2017120321809557,266.57085602210486
107684148099272610493420719646875638071,-219.4910158813,-3251.00190371275,0.0854828988683864,263.666084573783,2660,17.4592098887072,0.604304061089899,0.557098229781326,0.461471711211385,0.4989577411408,0.58687,0.4949670253384242,0.7983066626505769,0.803852724430296,0.6045928368219251,0.4000454878113806,0.599973979407724,0.7961486097575851,0.6036483426803262,0.7988146506483383,682.6490445329548
107708216423521125004721304088188140781,-702.227463890612,-3348.26940618455,0.0959903407301683,320.538645019955,3622,16.6701620528777,0.873134328358209,0.686914265879903,0.628427629295384,0.415766534015539,0.48321,0.43526553280111074,0.8858843974476978,0.8991817990045794,0.4638392805659679,0.5371310506565574,0.6972326601001652,0.861203214944779,0.7399797678131819,0.8725685102030543,863.5631938346758
107723504670446996899155988245938216357,-1128.82885221541,-2919.43890687823,0.0951440829715457,319.772913657108,4712,24.8956614321995,0.849704963554321,0.682749045470323,0.817598056230476,0.884404017434148,0.89963,0.707306490801805,0.5765097816602466,0.4669905170798136,0.7999901730483653,0.3999999246907159,0.393364889639905,0.429247962744872,0.4274335230248797,0.4957755596200655,451.3195617612648
107748812359868486552699216687332361478,807.540983468294,-3194.3219050765,0.107001795201624,214.480421242201,4097,23.6157879959623,0.996528982992017,0.421555015619577,0.710864283234988,0.843471669509191,0.9396,0.8492710864283235,0.5403428898676581,0.4110021882410806,0.8550199357656316,0.0419615582358815,0.3906908735013943,0.3942315481075881,0.3982928917877737,0.3994596957411253,563.1274437821037
107788580975900841649936101234466241763,-1502.21650285572,-2415.14635457546,0.012475538224447,23.7648682178032,2046,,0.0128427629295384,0.104998264491496,0.354911489066296,,0.76008,0.6004859423811176,0.1218036306486644,0.0139931271656648,0.5999957874878474,0.7999893511671966,0.0618327684645222,0.2000608843876251,0.0508027552017312,0.2004024090033311,0.0
107915645309839477074496287775171872201,-1112.47340260893,-2973.50290557742,0.0839512692133339,277.337216371277,4383,18.5917265536851,0.580701145435613,0.602395001735509,0.76049982644915,0.605836649611522,0.77678,0.6181881291218327,0.6351565021112033,0.6543465510876882,0.7898708608679108,0.4000000098629171,0.4223592751642648,0.5360302237551086,0.5248229552149729,0.5915815096602575,502.210417525782
107993144364294033603562171332580481388,578.546984165907,-3358.56990593672,0.0839924459959077,323.416337332136,4162,18.4953060632466,0.581742450538008,0.761714682401944,0.722145088510934,0.596930073905628,0.79089,0.6346754599097536,0.6028912662759501,0.790821653262457,0.8060912551564431,0.3959799615072956,0.4003315334931602,0.5957045436209241,0.5671141385605684,0.5987470635390336,669.6094270594847
108014760540913349536134856874259851731,-1344.17605184615,-2401.78295489699,0.0094862693595431,139.572368033233,1518,,0.0071155848663658,0.22301284276293,0.263276640055536,,0.73096,0.573759111419646,0.0012712824427752,0.0004292818598615,0.599999600561933,0.7999982685833831,0.0017649548550774,0.200009168661681,0.0003320460024422,0.2000284288594987,0.0
108083508224946323873043828022747852273,-1348.20905174911,-3744.72690626979,0.0289268405375796,122.064147955576,566,,0.097709128774731,0.167650121485595,0.0980562304755293,,0.30506,0.14769177368969108,0.9985408844191812,0.9999035132364376,0.2000645955478519,0.8000026236898802,0.9020380781478856,0.9990105679646444,0.963048702568658,0.9994907235134388,1304.3610578701494
108098586375875755946116113235900382122,-1469.75085363686,-2995.19390505552,0.0441658365245899,55.8368688691687,1802,17.3241610722715,0.267615411315515,0.121485595279417,0.3125650815689,0.482660602615122,0.60796,0.5182228392919125,0.786337857367858,0.7997378494148458,0.6142516539885152,0.4000000026654015,0.581376448796366,0.7305124768880353,0.5997447680593678,0.7664089795165964,576.5035949031044
108132728035504170738656580039910254286,340.28800034523,-2989.18800520003,0.08042146722346,340.370122637826,5144,28.7566092401113,0.536445678583825,0.837382853175981,0.892572023602916,0.988629903354179,0.98249,0.994793474488025,0.5505900051914828,0.4414648028556355,0.8614378855513818,0.1038502837554009,0.3718242265900114,0.3963651666674997,0.3972799348577541,0.3979721211787035,370.9026949451634
108371080209323254772498097696413504099,-619.273015886545,-3736.21945647448,0.0910886078854784,196.528624557762,2790,9.99982236484629,0.730649080180493,0.329746615758417,0.484033321763277,0.125450066325564,0.10985,0.07514751822283929,0.9996792311191331,0.9999900173507308,0.203137747516109,0.7946616020094168,0.9395853035016176,0.999993882994116,0.9332301505468572,0.9999925124517824,1216.6760254909716
108374486201614685020618130824371070284,14.1899985671043,-3488.77040280402,0.0832369571799432,209.268613999721,2612,14.170438079439,0.569593891010066,0.406803193335647,0.453141270392225,0.256585180974038,0.4596,0.3832002776813606,0.9990669983304292,0.9999366770208122,0.4000269853552453,0.6000031041439332,0.7999477030916383,0.9999328420831228,0.799270428448589,0.9999328509089156,892.398010223196
10841213995587188484203345442426746901,453.692937169969,-3347.76800619662,0.0325265834690058,0.0018356073711345,325,18.7034342889518,0.150295036445679,0.0209996528982992,0.0562304755293301,0.613227212431306,0.75477,0.5940645609163485,0.7195604206645686,0.7997081798291543,0.7451445630073091,0.3999775302464279,0.5142670399282091,0.6397420685364508,0.5972664762750093,0.6463881931160855,666.7939981653719
108472677569422869395831564122677717888,337.236000418663,-3033.01690414548,0.0859273813769027,320.538675111879,5048,28.2992335232805,0.613155154460257,0.687087816730302,0.875911141964596,0.978775819594467,0.96672,0.9702360291565428,0.5997767816101753,0.5210644035800731,0.9404507782031596,0.1837896291718697,0.3997440292927021,0.3999132001940722,0.3998957460494351,0.3999751373881968,408.8055240733857
108500161552428503737956091961867609522,717.615985631943,-3523.68990677595,0.0927239666961568,162.296999999463,3388,16.9639120197167,0.774557445331482,0.2915654286706,0.587816730301978,0.439643736971764,0.68851,0.5524123568205485,0.7596713919126561,0.79994917966994,0.6923701762272264,0.399999954374164,0.5693208857351081,0.6996969311775646,0.5997618533808141,0.7305008970908575,849.4660255874164
108501378381773533905477146150962111654,454.068987160921,-4036.06890407205,0.0870631769832693,231.064221620345,2533,9.12578687586464,0.632766400555363,0.4583477959042,0.439430753210691,0.107636914913777,0.30965,0.14873307879208608,0.9993244356350705,0.9999112782361012,0.2627107076452417,0.6350296119278325,0.8394496124736988,0.9999887879254824,0.8637234754234797,0.9999902646976672,1350.850008650354
108518067376273028891339354053292823687,-956.454962585866,-3206.42090478539,0.0912361781777691,324.400222627714,4016,16.8404532818035,0.733946546338077,0.770218674071503,0.696806664352655,0.425431116164487,0.56382,0.4753557792433183,0.8000911678043516,0.7999846102297278,0.5999991701424231,0.4000000775466699,0.600093867619335,0.7996393717828171,0.6042588142443661,0.7999676337375546,730.0659009814194
108538588551582764668552163250186804024,-1155.42485157549,-3659.17690351605,0.0340043681617115,145.003754634283,797,7.60876052323055,0.175286358903159,0.25216938562999,0.138146476917737,0.0759901459162403,0.24852,0.11905588337382852,0.9998587743287762,0.9999835441227306,0.2383116487109466,0.799996463770635,0.8267655699755939,0.9999770954005138,0.8376777413806974,0.9999947199979936,1188.5696370695691
108595969958153090771940740959203731914,-651.864015102386,-3300.90890732408,0.0406059631117546,151.543519585073,1461,9.33868389648588,0.242624088858035,0.257375911141965,0.253384241582784,0.112563956793633,0.50373,0.44463727872266573,0.8037839991943814,0.8075874444818822,0.5759833471933212,0.4254271721047906,0.607168691130463,0.8023498448218862,0.6323551301501448,0.8043078879570764,803.4528428438763
108609101760162455579408153531499570345,-1292.63540308625,-3205.97945479602,0.037744257282363,0.0018055154470175,1326,17.1409488001234,0.22075668170774,0.0206525511975009,0.229954876778896,0.460867917377298,0.526,0.4560916348490108,0.8086878463002155,0.8000134464154899,0.5947188280563845,0.4270788655704164,0.6004705039509949,0.7996336001170722,0.6097499635687265,0.8002620431008923,770.5217764790431
108709800983021310547027039289907740777,-253.924115052819,-3049.14890375733,0.0931401826856107,344.651475310135,4879,26.3383527708647,0.785144047205831,0.940645609163485,0.846581048247136,0.921925336365359,0.90672,0.7179798681013537,0.6051497827064851,0.6566006666411699,0.8995654342405889,0.2619321769639151,0.3994036126459087,0.4908160703136687,0.4661181325118152,0.526002886359628,486.0520079925118
108710710047238456150065202142905953135,974.186984270811,-4494.59100266397,0.0873853907166399,302.380778678214,3669,17.1636219715626,0.639187782020132,0.659840333217633,0.636584519264144,0.463520939927989,0.42965,0.25182228392919126,0.9996916037721189,0.9998246973320776,0.3998384180933832,0.6000052554964128,0.800063293476973,0.9999794904294408,0.8000694922352989,0.9999676003326452,1852.571168296911
108714937947852842851969547168507453074,-1007.16305514276,-3806.96590477228,0.0240105124858142,211.425541804974,312,7.74616640009113,0.0447761194029851,0.408885803540437,0.0539743144741409,0.0788326700776957,0.09648,0.054494967025338424,0.9981734845993606,0.9999352305099964,0.2000526006534969,0.8001974304501756,0.999177395237675,0.9999245983550042,0.9999399242986527,0.9999459693139472,1331.252046154172
108787083499868157551081390184022663318,-1200.74295529723,-2624.84190434217,0.097041458980131,340.37015272975,4251,20.2136854362988,0.904894133981257,0.83755640402638,0.73759111419646,0.682963805192344,0.97138,0.9806490801804929,0.2142735597656286,0.200028474185888,0.6011208806789142,0.799987104434458,0.2018257915919923,0.2000863954969508,0.2006529326408268,0.2000088539176392,187.25940558806752
108830894825620995506321341378382766341,-814.695015996695,-2840.10190397501,0.0318652274724893,22.1418583805252,49,20.9217288985458,0.140923290524124,0.102742103436307,0.00833044081916,0.746636346408944,0.93293,0.8116973273169038,0.3404976873735088,0.4072487193138764,0.7998029529756018,0.5884885561181519,0.2398874857582083,0.2559121846588331,0.2738476702430591,0.2567980823276435,366.082198041878
108852434754883818318387379165995729664,979.473484143615,-4180.3699054122,0.0906566977899068,340.294725779307,3057,14.0508608416777,0.719888927455745,0.82922596320722,0.530371398819854,0.238393026340724,0.45231,0.3391183616799722,0.99447249442946,0.9999059278739274,0.4000037695800564,0.6000016213352157,0.797484721363446,0.999483493369167,0.7996043508047376,0.9997182612645544,1549.39740627624
108955760967088165833513015515336602276,818.980533193052,-3466.09840334952,0.0299345025981093,14.7347075891288,254,18.6413490944995,0.110031239153072,0.0921555015619576,0.0439083651509892,0.610005685048323,0.83268,0.6610551891704269,0.6659199854532089,0.7895344902486247,0.8021597022533504,0.3750635962805175,0.4093250621045483,0.5957928130634217,0.5707262341576259,0.5930959923368808,819.3480989012426
108963053942320530513304437737209438769,-351.391912707686,-3371.86790561676,0.0751902923671611,340.647122891774,2596,14.3740011761137,0.478826796251302,0.918951752863589,0.450364456785838,0.299223043395869,0.45205,0.3372093023255814,0.9574329828300868,0.946533815821123,0.4137210916844353,0.5993712690302248,0.7601980226374255,0.924763052399913,0.7739329273008393,0.9308734168040618,818.626980637348
109033089397229420487678845983582065930,-966.957112333178,-2756.93490597606,0.0622662254588819,340.370182821674,5686,20.7800758635983,0.382158972578966,0.837729954876779,0.986636584519264,0.737540269092287,0.97167,0.9817771607080875,0.2012205289819904,0.3297623259064385,0.7550879779874008,0.789904644061822,0.2002184989252043,0.2060883208405578,0.2008437990505998,0.2014691649058398,280.547107316474
109108529283953070917980179446156102701,-339.821562986076,-2855.69980359972,0.0773671481672843,251.654825201134,5416,24.4527374480794,0.501735508503992,0.519437695244707,0.939777854911489,0.871896911123745,0.96792,0.9744012495661228,0.4541498950540776,0.4050782956572329,0.8212226809307308,0.0174290777567828,0.3304488875215241,0.3776450260963436,0.3899375651345033,0.3946402990841956,304.26669083213454
109136052292702907015192715816963110230,-348.547012776136,-3248.37500377595,0.0336196812773236,139.572398125157,192,17.6658592141338,0.169732731690385,0.223186393613329,0.0331482124262409,0.521129429600152,0.57426,0.48299201666088165,0.8053488216788688,0.8025230066574827,0.5989725049700334,0.4023091231089243,0.601013569536686,0.7992603231653884,0.6057851924352561,0.8011382350710017,695.4635046204498
109213989057564998022442151634123324346,-787.177966658771,-2720.31635685712,0.0812485442710973,340.370212913598,5546,20.9841919415485,0.546685178757376,0.837903505727178,0.962339465463381,0.758006443054766,0.92774,0.7834953141270392,0.2010671008968092,0.2544877378394128,0.7169679895201555,0.7997626859353058,0.2001776034151229,0.2010274541817447,0.2002220681625018,0.2001189043334833,248.7730717573245
109332519556349799128755362376851552838,-1594.09395545721,-2698.85290256143,0.0900574430853397,340.370243005523,4980,20.9841919415485,0.701839639014231,0.838077056577577,0.864109684137452,0.755542922114838,0.97006,0.9779590419993058,0.2025971827546089,0.238984691369504,0.6434071211809782,0.7836247853757441,0.2004056582230404,0.2019767041524442,0.2006750757017256,0.2016975927671409,262.33693158296217
109357388349274590657691608690166104013,349.117000132799,-3261.46590346098,0.0274756138659706,87.0431323100384,405,18.5531493362086,0.0761888233252343,0.134675459909754,0.0701145435612635,0.603941633503885,0.79698,0.6398819854217286,0.6230028877249887,0.7934302627895767,0.8044558511585335,0.3942484008187757,0.4158107866405424,0.597774850916473,0.5842907106146172,0.6016981593032492,609.3078271139368
10936906243408052107273205262323491921,768.290084412694,-3247.29590380192,0.0783329519864016,346.485608817858,5247,27.3075821601024,0.511975008677543,0.949496702533842,0.91044776119403,0.954898616638241,0.95996,0.9472405414786532,0.599984195827412,0.530261897460512,0.991998601503248,0.1923154184389106,0.3998245801198112,0.3999966053635226,0.3999829309684014,0.4000257477840188,596.1700467264179
109429330235519114705904598363760442868,-1133.66845209897,-2639.39340399206,0.0987603310178708,320.538705203803,4451,20.7800758635983,0.953314821242624,0.687261367580701,0.772301284276293,0.728633693386394,0.92329,0.7641443943075321,0.2127203563764922,0.2028024340018928,0.6057518715071716,0.7999954917695864,0.2004163279374594,0.2000741564440051,0.199999527084053,0.2000067871774249,185.19002821765892
109434564400015177597866949091237804277,-1322.16895237565,-2965.54590576887,0.0371050332004739,139.572428217081,270,17.5673505255762,0.215376605345366,0.223359944463728,0.0466851787573759,0.511464847451203,0.67278,0.5472058313085734,0.713738507768357,0.7936187260992605,0.7050968859738179,0.4000000068957346,0.4994610605301505,0.6268557670250462,0.5940875045549303,0.6701440582828121,538.12100766118
109443859517185795753289792966590958975,-656.997914978862,-3450.23890373111,0.0332867702884602,116.477686669027,331,17.6658592141338,0.164179104477612,0.158799028115238,0.0572717806317251,0.524350956983134,0.45123,0.3328705310656022,0.9406973850991972,0.9374291035871194,0.4004822765087186,0.5999611575780567,0.7824698710938782,0.9307798866935024,0.7966571594192673,0.938625307907886,947.801164737886
109452138325876530197616369773914973012,-756.712467391789,-3261.68390345573,0.0854602525296201,231.064251712269,3953,17.4592098887072,0.603609857688303,0.458521346754599,0.685872960777508,0.500852757248437,0.51416,0.45088510933703574,0.8037921535588552,0.8066908216559039,0.5911469388307143,0.4043389596684748,0.6033028296672498,0.8041614874718471,0.6295492506809759,0.8041573681921551,787.3984334858562
109511808389595375044814606169625975475,-829.95501562953,-3096.78190261126,0.0382449161099761,114.017186535312,1123,7.50024611816667,0.224574800416522,0.156022214508851,0.194724054147865,0.0742846314193671,0.60121,0.5111072544255467,0.785029746679736,0.7999418820384302,0.623372784493867,0.399999933348339,0.5747684034178855,0.7438798952966538,0.5999067502179657,0.7589742696528848,622.7128660720092
10952528468873553609920984762141749438,684.152986437082,-4012.30690464377,0.0360181587329516,0.0017754235229006,1239,13.0232397398844,0.202880944116626,0.0203054494967025,0.214855952794169,0.187227591434527,0.41883,0.22960777507809788,0.9998234547455376,0.9999524511167972,0.3999837039970945,0.6000021669007275,0.8000151025978717,0.9999809046828512,0.7997463865303998,0.9999957612460412,1329.0002489499077
109529333819478469750192814464023362162,338.058950398862,-3694.71090266109,0.0599639598638126,246.500071145298,1859,11.8451601079781,0.368101353696633,0.502429711905588,0.322457480041652,0.160128861095319,0.45065,0.32974661575841724,0.9998729507918492,0.9999912374596276,0.3999816242745648,0.6000020545127202,0.8001515555718888,0.9999968039972628,0.7999589607155995,0.9999644350976948,1029.329871304495
10958503390026178981195883587639150154,-476.934014499187,-2641.95490393043,0.0897007270636708,340.370273097447,4214,20.7800758635983,0.691253037139882,0.838250607427976,0.73116973273169,0.725980670835702,0.96823,0.9751822283929191,0.2146015198276794,0.1986099356052864,0.6017194353631206,0.4222348459993237,0.2024465810713472,0.2000678473922825,0.2000574981384902,0.2000169945138962,122.23391119495112
109643578599140759388881142465472935589,-1213.9319549799,-3422.44390439987,0.0269359588848018,114.550920806193,1447,9.70539445313305,0.0699409927108643,0.156542867060049,0.250954529677195,0.119575516391889,0.43029,0.2525164873307879,0.9826991295622496,0.883725801181429,0.4004081073671514,0.6000081477985403,0.7790381781171714,0.9623048222782756,0.7912826504785732,0.940524416714826,961.450144284659
109740490602406411038205155511286649120,502.24698600173,-2643.80790388584,0.0157255441612145,21.6820716274963,465,,0.0196112460951059,0.102395001735509,0.0805275945852135,,0.77286,0.6140229087122527,0.1072633773227272,0.0457064382497852,0.6000534365423426,0.7548417277687551,0.0284903684068569,0.2000379026046971,0.0262096469931688,0.2003492590564664,52.18682769007563
109791046662006173754564394199833139887,29.2210982054472,-3444.78890386224,0.0733028292853826,316.760752654232,2598,10.8459558506775,0.460083304408192,0.671815341895175,0.450711558486637,0.140799696797423,0.45882,0.379382158972579,0.9985457281820292,0.9999161291325228,0.4000514316533152,0.6000040320374673,0.8000740350345659,0.9998837284300968,0.7994570134791277,0.999538918582624,848.6235170776579
109878632213565928154461961446537960167,791.40898385644,-4054.81690362096,0.0938294667709273,280.809366260775,3438,14.3740011761137,0.809961818812912,0.611766747657064,0.596494272821937,0.303013075611143,0.45486,0.35855605692467896,0.999879736849826,0.9999910195109764,0.3999925276200277,0.6000018012455974,0.8000847084948175,0.999998117075079,0.7997866372565359,0.9999915669848296,1385.2775843687198
110009712235917203233887122544637162179,243.287544052303,-3822.34035440236,0.0930127396998469,280.809396352699,3553,14.170438079439,0.781846581048247,0.611940298507463,0.616452620617841,0.260185711578548,0.41661,0.22544255466851787,0.9999349810876806,0.999987327432214,0.3974300550320479,0.6000043841505188,0.8170082473641538,0.9999947344467242,0.8099787219887326,0.9999787694133522,1176.1046945849728
110149693235366208176853796156957648729,44.5955478355289,-4087.62590283155,0.0743215375115862,0.0017453315987836,2204,,0.471190558833738,0.0199583477959042,0.382332523429365,,0.29145,0.14317945157931275,0.998459379236116,0.9999407416476902,0.00730704983973,0.9977295176649582,0.9999256154201516,0.9999990428716152,0.999971067540326,0.9999560974044228,1489.803071990449
110229066901245972911585250045713331194,-172.948017001152,-3769.90590566397,0.0872925464100835,0.0017152396746666,2763,,0.637625824366539,0.0196112460951059,0.479347448802499,,0.29197,0.1433530024297119,0.99962181102118,0.9999910096955092,0.2176572606024329,0.7774815637108179,0.8949989906868281,0.9999989186556666,0.8809268550804346,0.9999971723803012,1187.7061451035283
110394268317294923269710214147927603665,67.4759982824326,-3827.89390426874,0.0925685807829699,310.387470609116,2949,14.3740011761137,0.7709128774731,0.667823672335994,0.511627906976744,0.309645631987872,0.37286,0.17198889274557444,0.9996478318738352,0.9999888390568188,0.3203158033874402,0.6455239726574299,0.8031416871883982,0.999998231948537,0.804948251708226,0.9999975806720472,1232.850166530392
110432576962743159104214828109058942167,275.542001903057,-2840.87035395652,0.0944804834489263,340.370303189371,4495,21.7971835889424,0.830614370010413,0.838424158278376,0.779937521693856,0.794011749099867,0.95383,0.9200798333911836,0.2157391311677534,0.351805392804207,0.7936236889300199,8.046041465150722e-07,0.2014473256345759,0.2140412184538272,0.2442624690787772,0.2522005053683754,266.99956320352493
110448259950575728710005277084257865023,-33.6010502830148,-2836.50490406156,0.0961176392818688,342.407070540956,4609,23.2557320373697,0.876605345366192,0.932315168344325,0.799722318639361,0.832480576084897,0.93729,0.8344324887191947,0.2402010648457011,0.3861712625197526,0.7996854458949857,7.314808949893991e-06,0.2039064402925952,0.2231649906129992,0.2667549382351116,0.2606641414153979,244.05787451957
110533966255686300863264900880038793600,-1483.20145331323,-3043.48090389371,0.0878695282323065,197.880307501506,4009,17.4592098887072,0.648906629642485,0.333738285317598,0.695591808399861,0.500663255637673,0.60811,0.5184831655675113,0.7998260747886106,0.799954700317804,0.6000002644057074,0.4000000161166085,0.5996678965211423,0.7899986695902141,0.6001024079607443,0.7979077585408366,624.3188131297728
110616713030627900825629264949535857204,-844.353915283084,-3380.80590540171,0.0962796204774256,188.206329134898,3592,14.8100518104873,0.881811870878167,0.326275598750434,0.623221103783409,0.340534394542354,0.45453,0.354998264491496,0.9663299182185864,0.9365595730063246,0.410858408631984,0.5873771950078805,0.7777126145228314,0.969396614844202,0.7966620187960347,0.9712045717956556,906.951657146269
11073206269879885268769425742449174127,-182.758016765118,-3055.68890359998,0.0902209358247996,320.538735295727,5106,27.383014161717,0.706872613675807,0.6874349184311,0.885977091287747,0.956604131135115,0.91343,0.7337729954876779,0.6038576964026269,0.6503227189445474,0.9076389031801207,0.2273575356888052,0.3995750589046266,0.4853167065943173,0.4482888576063995,0.5142880138009955,484.422978633331
110735817548696756114515700058399938147,611.355983376503,-4322.04945681542,0.0422992307616555,139.288522268019,1199,3.30243879267308,0.25407844498438,0.187782020131899,0.207913918778202,0.0200871707409513,0.04818,0.00399166955918084,0.9982871110348754,0.999975630265782,0.1608310046813299,0.8266680117264726,0.9749458499454275,0.999993020787253,0.9881915001098563,0.9999836626669208,1633.644138189131
110766448862339847628796608277057381,533.955085238814,-2796.39290502667,0.103063993343842,231.064281804194,3877,19.8285949216753,0.987851440472058,0.458694897604998,0.672683096147171,0.66837218116354,0.97378,0.9862894828184658,0.2082698497134159,0.1992959581038031,0.6001475257726602,5.627892785022939e-05,0.1998360617273408,0.200083940788071,0.1994035588828687,0.2000283370389868,109.90576082537557
110782147021019289441555076297361311408,217.568994671106,-2821.84985441416,0.0946147151416366,320.538765387651,4574,21.2881664095908,0.834953141270392,0.687608469281499,0.79364803887539,0.775440591245026,0.93653,0.8302672683096147,0.2070839024900301,0.351489545608067,0.7961052471188823,7.068249785376254e-08,0.2005224983400848,0.2121952636574101,0.2336824321200834,0.2540331607391493,238.30590235078452
110855665538646659859532474613137973741,507.151985883713,-4102.66245246977,0.0391573878338406,197.88033759343,1208,11.6787459418149,0.234467198889275,0.333911836167997,0.209475876431795,0.155959825658518,0.29535,0.1438736549809094,0.9986166598343847,0.999921082230814,0.2135651929101167,0.6446702127925333,0.8330260182542916,0.9999889123158195,0.9003125912058157,0.9999564764611428,1414.333635824684
110872650881026285121123274977621218759,-1268.37745366991,-2449.25790375471,0.0826237828927485,241.577751358803,2375,18.5765345452727,0.561437001041305,0.491322457480042,0.412009718847622,0.604889141557703,0.76243,0.6036098576883027,0.0232882221917112,0.0117588465779783,0.6000010878501031,0.7999923411119654,0.0205115100039994,0.2000149590485405,0.0139279961529809,0.2000347782418284,24.912776246411514
