Cell_ID,Sample,Cell_Type,x,y
28175714634027624974565244879176738928,mouse1_slice221,121,830.648982912302,-4436.712004056573
281804811611422819662997672527677178542,mouse1_slice221,63,-997.3639553785324,-3238.357904016972
281967360908255322777893835929298256885,mouse1_slice221,218,-330.02791322171686,-3876.398903101682
282064315192447881123074385158972044830,mouse1_slice221,87,-843.5691153019667,-2469.9570032566785
282071705244233648381606579502310576402,mouse1_slice221,82,-584.9380167126656,-3029.7469042241573
282085671527344839719300495269126034621,mouse1_slice221,44,-1237.1489544212818,-3641.191903948784
282093750603600510763567270733576496673,mouse1_slice221,61,-1096.989952981472,-2925.215906739235
282104308856108432762683573006367448606,mouse1_slice221,127,-60.91099962592125,-2952.3024060875177
282148653695090814311610944372188665424,mouse1_slice221,72,-237.80301544070244,-3234.2649541154506
282162256045358949375820362897359010304,mouse1_slice221,16,-736.9930130541325,-2957.261905968189
282180061915401722366095340815930209786,mouse1_slice221,186,14.18999856710434,-3950.503906130791
282293441023116214901643844534862292885,mouse1_slice221,127,258.3200023174286,-3061.8474034518003
282391911863843041160689843407283002222,mouse1_slice221,120,-646.1360652402043,-3158.951405927539
28239356437230102475613300972202257624,mouse1_slice221,64,-562.8260124325752,-2615.5878045648337
282424430300828644486299019112456052951,mouse1_slice221,161,659.8459870219231,-3704.075357247889
282429981244350910305560670852400534513,mouse1_slice221,21,-899.2790139615536,-3614.0400046020745
282447025680851281187624503731606938158,mouse1_slice221,268,815.1709832847118,-3255.034903615713
282654356216726200211813169785520175741,mouse1_slice221,19,416.58799850940704,-3231.599904179573
28265671288051912618878131117375775232,mouse1_slice221,309,-395.2930164635181,-3272.4749031960964
282797748179915374126044399194752806831,mouse1_slice221,155,-1124.4579523205755,-2789.0899052023888
282813780934082633208581627866267862939,mouse1_slice221,161,-690.6680141687393,-3551.03800611794
282846966810524183749654778599156996011,mouse1_slice221,20,608.0859834551811,-2868.6708032876254
28301200644765540767384947028712354328,mouse1_slice221,88,-1290.667953133583,-2846.205903828144
283103851838312918357479811785864811795,mouse1_slice221,103,273.7980019450188,-2855.3619036078453
283138052920105327702010333857485809097,mouse1_slice221,35,204.4889949858189,-3476.616903096437
283253209798866042550241093514669189899,mouse1_slice221,64,-1679.331953406334,-2598.790904968977
283333472099826068255852033908185020975,mouse1_slice221,142,-485.0000143051148,-2917.0409069359303
28333368124832413135865641196709793554,mouse1_slice221,49,-1249.029954135418,-3649.1489037573338
283407456997728955027742280652911502010,mouse1_slice221,82,-1347.3479517698288,-3679.232903033495
283464863145118468154427950319511588092,mouse1_slice221,224,-291.97601413726807,-2956.38990598917
283483765484232479090101232316957652444,mouse1_slice221,82,-86.03004902154207,-3785.002405300736
283523155333991472647119017093346742669,mouse1_slice221,94,438.86893752664326,-3936.551906466484
283535842528536120020708885752580998896,mouse1_slice221,247,-1333.613952100277,-3292.406907528639
283546920777217143191239287362825136780,mouse1_slice221,3,440.7709874808788,-4422.21500440538
283708031143522381033788801884563418894,mouse1_slice221,2,-134.04999786615372,-2573.720905572176
283718664738955507284845408026173431251,mouse1_slice221,85,417.68344848304986,-3871.483003219962
283727360472130110172469687648025639085,mouse1_slice221,3,398.0634489551186,-4223.424904376268
283744616601214154704707716089481120381,mouse1_slice221,54,22.59389836490153,-2886.426902860403
283755888033772481353225301362887549919,mouse1_slice221,110,-368.7065622910857,-2691.0594027489424
283767680238444620778479169897400035254,mouse1_slice221,43,-790.6060165762901,-2792.79590511322
28381976487767693664556272511695608283,mouse1_slice221,162,-602.3889162927866,-3323.798906773329
283858785846012456403699339508521752997,mouse1_slice221,128,344.9750002324581,-3325.106906741857
283865149349439800037016765050419090710,mouse1_slice221,182,375.1788995057344,-4282.175902962685
283911618691752253207844863959827567189,mouse1_slice221,6,907.6969858705996,-4150.285906136036
283961480827587013748708496632423090839,mouse1_slice221,234,-1410.1224050715566,-2717.754856918752
283966142551008148131463024900008740276,mouse1_slice221,43,-511.8249136596918,-3387.127905249596
283989641113265302203457499145889531803,mouse1_slice221,177,-432.5165155678988,-3002.120854888856
283997874654493988320879991160171208368,mouse1_slice221,143,515.6049356803298,-2762.880855832994
284018693010443870146525408520866090174,mouse1_slice221,34,-594.6390164792538,-3593.6679050922394
284049845234618319924138484963990554141,mouse1_slice221,20,-607.8280161619186,-2645.9879038333893
284093948443237284464623425647786783942,mouse1_slice221,5,612.4350833505392,-3480.649902999401
284101781380458810576135226434192819846,mouse1_slice221,26,286.66000163555145,-3185.394805291295
284276168094708317131904461471002210406,mouse1_slice221,118,920.449985563755,-4126.523906707764
284352213579018967415619074624785785164,mouse1_slice221,34,166.66054589599372,-3578.745805451274
284388669695449121746691961510791616587,mouse1_slice221,185,-1150.5089516937733,-3252.6369036734104
284576867905587931442831774336947328009,mouse1_slice221,26,359.36299988627434,-3291.316907554865
284626727513876745015165189835707923034,mouse1_slice221,28,307.2610011398792,-2507.557907164097
284699288290692796481142418393956183619,mouse1_slice221,64,262.6800022125244,-2810.9989046752453
284808447080671314142988237320860411213,mouse1_slice221,126,-924.6760133504868,-2934.2629065215588
284930518406783970380790145344068556567,mouse1_slice221,26,469.6559867858887,-3299.382907360792
284955748767101054720255368972427949386,mouse1_slice221,336,-686.5314642682672,-3883.434852932394
28500944783810346017034396792950945851,mouse1_slice221,57,-335.69591308534143,-3347.3429062068462
285049215380411025641504765338900094239,mouse1_slice221,101,-643.9070152938366,-2711.808907061816
285106983861495846698229837139081517495,mouse1_slice221,87,-1170.1289512217045,-2440.10190397501
285124054498954794578895854410766559218,mouse1_slice221,153,-1076.0510534852742,-3051.4324537023904
285252727981426154441126381336360376610,mouse1_slice221,279,-722.0600134134293,-2913.116907030344
285377767652600000241274902664448429008,mouse1_slice221,227,-1062.7639538049698,-3834.869904100895
285397520179786987485660006058184101069,mouse1_slice221,27,180.29099556803703,-2987.2914052456617
285409532628900501954413631558488730783,mouse1_slice221,259,400.684898892045,-3495.567907452584
285479802271857482045348120290629956521,mouse1_slice221,131,203.1809950172901,-3940.4759063720703
285505068863948546938907894646339095850,mouse1_slice221,202,-782.4310167729855,-3290.241902768612
285525429077309952073793548881372417796,mouse1_slice221,79,754.3489847481251,-3852.418903678656
28553781145393013045282516732629725654,mouse1_slice221,31,-42.70800006389618,-3042.826903909445
28557819873038844733523936109201380867,mouse1_slice221,93,-37.70490018427371,-2953.337906062603
285674706508665443735600200952264002755,mouse1_slice221,56,-417.20201593637466,-2577.644905477762
285779158008462244005327995782734762597,mouse1_slice221,75,-1076.9339534640312,-3355.9539059996605
285794481747165309876523335614438873087,mouse1_slice221,65,-1461.6739538311958,-3192.5779051184654
285812737547943031880319314085355319342,mouse1_slice221,92,-561.8450124561787,-2539.821906387806
285920650793741335502079652044172259807,mouse1_slice221,83,-562.9200172424316,-2907.6669071614742
285938534758966746430513206061755226562,mouse1_slice221,35,-1473.217053553462,-2494.358007481694
285959556319287566059166627861968439841,mouse1_slice221,3,292.873001486063,-4133.8214565321805
286040573398729460468902716115386274216,mouse1_slice221,101,-1408.9125051006674,-2734.1539065241814
286050286403792732608683515371496161888,mouse1_slice221,272,-1321.2969523966312,-2579.9339054226875
286105466243709564601381477410145116522,mouse1_slice221,242,348.57745014578103,-3149.032406166196
286115374616185502015015100053092647751,mouse1_slice221,113,163.40689597427843,-2639.2408039957286
28617358017076091014246606349085198755,mouse1_slice221,165,832.0659828782082,-3813.7130046099423
286235474086808194325335103313425986122,mouse1_slice221,3,464.369486913085,-4474.273403152823
286414552579116887906021602543481491509,mouse1_slice221,14,848.7879372879863,-4146.356456230581
286517298858638258750027615330477256010,mouse1_slice221,91,-256.64911498725417,-2892.3129027187824
286565276494931603328930186208650352816,mouse1_slice221,126,806.4509834945202,-3250.898353715241
286615707140691395074768007425690300954,mouse1_slice221,152,295.0530014336109,-3994.648905068636
286686905661134511102625075572827198581,mouse1_slice221,234,-216.3354659572244,-3564.891905784607
286686977145005209762250372810377077985,mouse1_slice221,14,490.4804362848401,-3814.759404584765
286744546325234237865032694560608893967,mouse1_slice221,228,-1408.2040051177144,-2861.356903463602
286768878918343358845869571272589984767,mouse1_slice221,3,550.4249848425388,-4457.105903565884
286806390973730197170741059913253711341,mouse1_slice221,253,-9.02700087428093,-3254.271903634072
2868147031387506064757002044709459566,mouse1_slice221,79,144.70249642431736,-3443.486353893578
286845407107543338041206659495144346808,mouse1_slice221,13,348.8990001380444,-3022.127804407477
286911834429420967335727905086233962428,mouse1_slice221,277,-273.3915145844221,-2606.638904780149
286933099836191939059403725389678017428,mouse1_slice221,16,-1262.7639538049698,-2987.999905228615
286963944525408288468008998714777416314,mouse1_slice221,96,575.7020842343569,-3375.584805527329
28698019061090494726557510449406053424,mouse1_slice221,213,322.1940007805824,-3011.434904664755
286984522079235920927973875453044569636,mouse1_slice221,222,-977.74940585047,-3747.446456204355
286989629985041338270637839215920037853,mouse1_slice221,89,349.82005011588336,-3504.881957228482
287168556456869833006615510827737105033,mouse1_slice221,37,287.5320016145706,-3438.259804019332
287198728648518491909620615344230348673,mouse1_slice221,3,406.55999875068665,-4231.768854175508
287372361327488889808434739980827392688,mouse1_slice221,213,275.9780018925667,-3125.542906731367
287385385904527461183608283887586216383,mouse1_slice221,174,-1410.2150550693273,-3172.30390560627
287420922953763036709848561716350724696,mouse1_slice221,142,-1348.6450517386197,-2817.00480453074
287505063923143608128116661916300138787,mouse1_slice221,74,3.8404488161206194,-3604.295404836536
28757022036987528689821093745764584474,mouse1_slice221,30,-998.4539553523064,-3892.541802713275
287659055658100795789527480899789212019,mouse1_slice221,10,37.599099001288415,-2922.0549068152905
28766600675676334555322413197989983553,mouse1_slice221,303,-11.861000806093216,-2764.019905805588
28768268252758123578907666122760867511,mouse1_slice221,108,61.05589843690396,-2791.2808051496745
287705957415689452922137411255790702844,mouse1_slice221,33,-978.0709558427334,-3607.4019047617912
287733584537717200998865907691536314212,mouse1_slice221,30,195.2130952090025,-4072.365903198719
287741603775320642568380531611832290464,mouse1_slice221,152,-256.1150150001049,-3312.244907051325
287783930385426909783185176332643522466,mouse1_slice221,22,687.640986353159,-4170.559905648232
287822540504267094672761960626501820101,mouse1_slice221,59,-1078.4654034271837,-2994.9214050620794
287868199909401620629561888595579741315,mouse1_slice221,285,273.2421019583941,-3812.099804648757
287939713057425568369873953854409545107,mouse1_slice221,149,-803.5770162642002,-3293.1849026978016
288040565211198241142680785804029745851,mouse1_slice221,93,-192.56801652908325,-2981.459905385971
288056128785870611782518303052747087889,mouse1_slice221,83,421.3839983940125,-3076.2899031043053
288058849816869002057889413080123789151,mouse1_slice221,70,89.82099774479866,-2898.624002566933
28807384422507441373929584592853070918,mouse1_slice221,157,-669.1950146853924,-3072.147903203964
288124468357469766733595863758447463273,mouse1_slice221,57,616.7514832466841,-3363.8564058095217
288210320715611750277907615616936588293,mouse1_slice221,101,-830.4019156187773,-2821.462904423476
288238164356082139656197682634202714077,mouse1_slice221,10,360.1259998679161,-4174.7019055485725
288252509428835209077594942719312277668,mouse1_slice221,1,39.41394895762205,-3174.3258555576203
288255111439570656720428360187032374703,mouse1_slice221,74,798.9299836754799,-3939.505806395412
288255495348741302775021411150339682411,mouse1_slice221,231,-717.2640135288239,-2564.2379058003426
288351926613720807789990238713844200563,mouse1_slice221,264,564.0499845147133,-3453.5089036524296
288371875355141460058206259188364449984,mouse1_slice221,242,696.7479361340404,-4463.863903403282
288386134195017541356598298348005789356,mouse1_slice221,306,457.9493870675564,-2972.957905590534
288455142857611588849668122232273692219,mouse1_slice221,74,217.4109446749091,-3723.907906770706
288480385346608728285722632740644359548,mouse1_slice221,14,503.8819859623909,-3837.8129040300846
28852654293786758252591544446850632311,mouse1_slice221,127,-346.5795628234744,-2866.0384533509614
288561886243129866222612344239156225029,mouse1_slice221,136,-98.94109871089458,-3037.2679040431976
288638623881381685362257145591028510181,mouse1_slice221,1,572.7699843049049,-3523.1449067890644
288720432455859923151039017947523440026,mouse1_slice221,70,-1240.4734543412924,-3553.327006062865
288781086302885121719022558799812819821,mouse1_slice221,74,160.23499605059624,-3555.310806015134
288952619583088708592367390918303094994,mouse1_slice221,32,-118.08694825023412,-3409.587354709208
289019138640519384229568790270251838543,mouse1_slice221,74,-755.0870126187801,-3561.512905865908
289118509199407800765831692913271850480,mouse1_slice221,218,-461.8375148624182,-3396.7199050188065
28912706535577897135976135135724778797,mouse1_slice221,13,649.1639872789383,-3157.5834559604527
28918174231023621891971092373421939936,mouse1_slice221,292,-947.348012804985,-3495.5829026401043
289186056776720478690754735696854732502,mouse1_slice221,43,-649.1880651667714,-2663.324353416264
28925546090933623651441106772335505366,mouse1_slice221,19,237.8280028104782,-4134.371906518936
289263651233900650883718197811359830401,mouse1_slice221,50,-16.76600068807602,-3339.505806395412
289293812914849634827968930707064261445,mouse1_slice221,60,-1181.55895575881,-3667.3628033190967
289347447618218728918968991966242622177,mouse1_slice221,72,-645.8690152466297,-3212.851904630661
289408993588331489639585666499945054361,mouse1_slice221,35,282.19100174307823,-3499.1649073660374
289468599881232616717224373901828394524,mouse1_slice221,85,612.2279833555222,-4114.310457001627
28950772472435186514412385969899182684,mouse1_slice221,131,-432.24401557445526,-3762.61380583942
289521217590727349117045871298744571974,mouse1_slice221,126,-674.3725145608187,-2966.0800057560205
289566397575587820710139305568201983220,mouse1_slice221,8,-593.6580165028572,-2558.3410059422254
289677506027510258432528598062892271501,mouse1_slice221,117,-1022.3358547776936,-2889.47890278697
289684802990126889321590563394673088530,mouse1_slice221,3,464.5275369092822,-4235.687404081225
289695327688138277799621406388191225773,mouse1_slice221,17,-890.9950141608715,-2466.806903332472
289719169826971881609450468998213727981,mouse1_slice221,150,-1017.5289548933506,-2942.754006317258
289828503182166060847051201335487643975,mouse1_slice221,136,816.9095332428813,-3293.278907507658
289853925399844915619419009262406681700,mouse1_slice221,4,-97.80749873816968,-3030.613454203308
289883752349383604387152416015532172096,mouse1_slice221,120,-1224.2869547307491,-3073.237903177738
289908581837059340822435053320072547331,mouse1_slice221,232,-1165.4419513344765,-2860.484903484583
289958999308426624556876257116139840719,mouse1_slice221,239,323.5020007491112,-3636.603004059195
29002947322174249573358388191870727914,mouse1_slice221,31,-746.1490128338337,-2494.695907473564
290146632660625229315255118921719474636,mouse1_slice221,228,202.5269950330257,-2791.378905147314
290214331177254088192173835965259757819,mouse1_slice221,351,-56.01689974367618,-3452.6369036734104
290229972821079720773803885183598698466,mouse1_slice221,172,510.2039858102799,-4345.053906261921
290286258798963456932709742263422205248,mouse1_slice221,77,-1024.504954725504,-2699.927907347679
290364282744565600283876125383756867475,mouse1_slice221,100,-1491.223853120208,-2475.7449031174183
29040742092036522023025180295723483164,mouse1_slice221,213,149.28049631416798,-2983.8633553281425
290412414162938550330205499886655920,mouse1_slice221,59,164.26799595355988,-2937.314906448126
290426520181307603182962523463072301653,mouse1_slice221,36,548.8880848795176,-4494.819902658463
290440985030335051684040048426519993208,mouse1_slice221,134,74.12499812245369,-2807.1839047670364
290441674817329969919545358879306118937,mouse1_slice221,101,-866.0885147601366,-2815.3044045716524
290469579168163048063296251390171381642,mouse1_slice221,68,62.46199840307236,-3386.909905254841
290469670803532497306254605598519496045,mouse1_slice221,37,-972.184955984354,-2910.331957097352
290562587265916417495780966907592053466,mouse1_slice221,169,-652.6215650841593,-2605.3854048103094
290572966741161253658885565476304841853,mouse1_slice221,86,-903.192113867402,-3239.011904001236
290693784435202097814749753661078598341,mouse1_slice221,66,404.9794987887144,-3444.619953866303
290694518108295741995170704523126776411,mouse1_slice221,303,631.6299828886986,-3033.234904140234
290716143505793671372012171670467447484,mouse1_slice221,42,111.402997225523,-3423.702854369581
290951861401788806802095400348889753005,mouse1_slice221,25,-337.76691303551195,-3550.12240613997
290985759901426553446947098652065665444,mouse1_slice221,64,-819.4365158826113,-3174.919905543328
290991326572316994548763252089753417674,mouse1_slice221,47,-1427.3389546573162,-3037.921904027462
291047727440358337162625886494351902275,mouse1_slice221,127,533.7370852440596,-3089.5879027843475
29105999028774230705327338860910932721,mouse1_slice221,21,-783.7444667413831,-3668.98690328002
291091909718791145274145516169380457772,mouse1_slice221,55,312.2750010192394,-3573.2849055826664
291112628664920837955570141404101697448,mouse1_slice221,101,-726.6380133032799,-2740.8029063642025
291117026099408247933447713329161281577,mouse1_slice221,223,687.5319863557816,-3495.1469026505947
291144467972441257232661330309772149279,mouse1_slice221,49,-1316.9369525015354,-3736.1050064772367
291301900419821843214617696104583406818,mouse1_slice221,87,-1349.5279517173767,-3735.679906487465
29131230015287008970910782662634738098,mouse1_slice221,126,-631.3720155954361,-2951.920906096697
291338962482650367212173898129618531965,mouse1_slice221,68,413.2089985907078,-3581.023905396461
291354695224832073763897811893028062995,mouse1_slice221,4,-122.1689981520176,-3021.68090441823
291427864807590088184442808629512457001,mouse1_slice221,278,-89.91044892817736,-3810.726404681802
291479765249586008613849684069312278192,mouse1_slice221,103,-160.63101729750633,-2826.912904292345
291482557525153153169112152349469990177,mouse1_slice221,153,-893.066014111042,-3009.036904722452
291506216111263565585073716935685797384,mouse1_slice221,220,-904.7290138304234,-3336.655456463993
291514800040185823898579696884329784123,mouse1_slice221,190,490.6875362798572,-4233.83440412581
291528903702176854507755305533810687890,mouse1_slice221,214,-1200.5249553024769,-3041.9549039304256
291590531658951236205656231638389867458,mouse1_slice221,185,-1381.9949557483196,-3092.8429075181484
291601686879772403803828914959458923111,mouse1_slice221,5,-38.45700016617775,-3202.8784048706293
291612502250389435832689276820934713876,mouse1_slice221,4,447.43499776721,-3323.853406772017
291654929816567118576778395695467344372,mouse1_slice221,5,4.379998803138733,-3403.59780485332
291754568259585731952172101176392447018,mouse1_slice221,181,152.3379462406039,-2713.443907022476
291765749300119889368632480166668739224,mouse1_slice221,93,-17.73610066473485,-3042.390903919935
291861971281601484521444063761580950759,mouse1_slice221,263,-616.1120159626007,-2928.485906660557
291862964367270477952956163019914988588,mouse1_slice221,268,547.2585349187254,-3206.3609547868373
291874794355695620409401641785779346505,mouse1_slice221,42,-420.6900158524513,-3337.87080643475
291926671907359358598771843631364070550,mouse1_slice221,356,596.5428837329149,-4384.075905323029
292072659321872527645399251727549036680,mouse1_slice221,81,-867.8870147168636,-2649.6939037442207
292119634410016911205260154524142038186,mouse1_slice221,169,-236.2770154774189,-3169.6879056692123
292244365543081738679713496906848620660,mouse1_slice221,284,-1155.076051583886,-2635.196904093027
292261969583701143230089041703079268752,mouse1_slice221,137,-1005.2119551897048,-3602.060904890299
292410587520668497185473942315656414580,mouse1_slice221,135,-443.9070152938366,-2961.9489058554173
29249972693471767696525570559173596650,mouse1_slice221,146,668.3479868173599,-4100.701807329058
292507935035154412632488081885413392027,mouse1_slice221,218,464.85998690128326,-4180.696905404329
292541358037895870930120422195903133284,mouse1_slice221,163,13.634098580479632,-2658.849903523922
292562214476596388429409557661175729040,mouse1_slice221,70,714.8909856975079,-3979.7159054279327
292589396339151931920075904686883587954,mouse1_slice221,48,438.9179875254631,-4009.036904722452
292685707334078569224081409524256205439,mouse1_slice221,82,189.99199533462524,-4043.688003888726
292787446414661299310013746237879383378,mouse1_slice221,54,453.19698718190193,-3053.6124536499383
292801254932251851861059870583169362163,mouse1_slice221,9,-362.7020172476769,-2846.968903809786
29282092283170504117215695824116960582,mouse1_slice221,49,792.2809838354588,-4490.241902768612
292889409339621149019918802067918109762,mouse1_slice221,208,-1119.4439524412155,-2665.122853372991
293003093522864700780582872621989131080,mouse1_slice221,152,527.9709853827953,-4001.4069049060345
29317366800902473379206779515537009337,mouse1_slice221,13,-283.3650143444538,-2931.745006582141
293180239132633918605005146703069238890,mouse1_slice221,199,-1203.2499552369118,-3228.814954246581
293235734510868604217987726493679525192,mouse1_slice221,70,-1059.0634038940073,-3045.8189538374545
293255542500809769484011283663848743018,mouse1_slice221,69,783.2339840531349,-3359.005905926228
293270288337937581148817714649315527967,mouse1_slice221,152,-1056.5509539544582,-3431.054904192686
293409047389146230992581975764642298735,mouse1_slice221,165,-154.96301743388176,-3476.3989031016827
293539663489046688971997757197801198829,mouse1_slice221,55,544.3209849894047,-3711.263907074928
29381514158422380480790326450632380837,mouse1_slice221,124,-702.1130138933659,-3837.213404044509
293834653750354824259533162228550009579,mouse1_slice221,201,-600.3070163428783,-2772.30390560627
293844538970506129196582390411130618501,mouse1_slice221,175,440.44809793531897,-3548.274856184423
293845380977605247313401079878103415550,mouse1_slice221,51,604.0529835522175,-4064.408903390169
293882197724274409846290653246973708149,mouse1_slice221,49,-407.2339661762118,-3749.8444561466576
293966084893443887557184822207247506288,mouse1_slice221,199,-1043.3619542717934,-3291.658902734518
294128096961510165310506247404757889325,mouse1_slice221,1,422.909998357296,-3412.851904630661
294160888715202553078802233317439967306,mouse1_slice221,90,-54.47999978065491,-2627.4633542791007
294187184778583345019312215482407697948,mouse1_slice221,309,422.1469983756542,-4025.604904323816
29426222449534149353731662160389164852,mouse1_slice221,45,-1198.5629553496838,-2884.6829029023647
294309236897797493742356364042984687358,mouse1_slice221,142,-1112.0319526195526,-2873.673903167248
294459276204404280036901808438995986437,mouse1_slice221,55,443.51099786162376,-3690.350902765989
294471843530993228435627502395007924331,mouse1_slice221,106,-1332.0934021368623,-2852.0428536877034
294526581493902208329182600870705167654,mouse1_slice221,158,-1311.6995026275515,-3462.991903424263
294573348093673732976177752454980047296,mouse1_slice221,68,-267.66356472224,-3523.041356791556
29468975000765798375901973187099149833,mouse1_slice221,36,268.2281020790339,-3405.3309048116207
294712037915245990753304664462964475363,mouse1_slice221,4,590.8639838695526,-3239.7749039828777
294738640397679781077891929757289529505,mouse1_slice221,190,-889.676114192605,-3818.203804501891
294750061828372930274900478496413850999,mouse1_slice221,121,384.4220992833376,-3911.8089070618153
294768387914937279883593241162258394524,mouse1_slice221,153,-1453.7278540223838,-3053.41080365479
29483916461267206884277069894293692828,mouse1_slice221,55,-62.1099995970726,-3431.7089041769505
29493152098932085846223411403453291350,mouse1_slice221,182,-1532.0334521383047,-3188.326905220747
294932856946254513381431536879041656377,mouse1_slice221,69,739.4159851074219,-3334.6989065110683
294949167307206209652070360363610196836,mouse1_slice221,48,393.9159990549088,-4004.240904837847
294996635883888412772308622054601063592,mouse1_slice221,27,787.8119839429855,-3257.6509035527706
295020249606534406928189083491559439224,mouse1_slice221,106,-449.079065169394,-2897.8719025850296
295120663016361136628663637461597221284,mouse1_slice221,81,-1184.709055683017,-2675.750353117287
295143042638038742800287180249338651062,mouse1_slice221,168,-1091.5399531126022,-3092.308807531
295202522225276837485553607680104209977,mouse1_slice221,146,-81.72999912500381,-3662.8883534267534
295213309739102260344921314813478628930,mouse1_slice221,217,-1129.471952199936,-3176.227905511856
295263979292265019742073597198860089262,mouse1_slice221,36,-120.31599819660188,-4045.6500038415193
295277890774593563880679869896171743867,mouse1_slice221,26,266.1680021286011,-3170.0149056613445
295293880602677344815199792404363850501,mouse1_slice221,32,-303.90606385022403,-3816.3944045454255
295337375971838613756164922204672897565,mouse1_slice221,152,33.576999098062515,-3708.647907137871
295372948397019348341465991886070313625,mouse1_slice221,207,-606.3020161986351,-3315.296906977892
295397334406203867411647348247628307407,mouse1_slice221,174,-543.3150129020214,-3299.322957362235
295424895937390664773375904430161951325,mouse1_slice221,4,299.14050133526325,-3131.973906576633
295455481300724954507022321327733745577,mouse1_slice221,311,-784.0660167336464,-3883.8109029233456
295489687122599445345885187402919766356,mouse1_slice221,11,-1164.8860513478517,-3374.320405557752
295686268703549572102269281910112060404,mouse1_slice221,239,-978.3979558348656,-3421.898904412985
295835841248562640923754587540391977863,mouse1_slice221,269,298.650001347065,-3885.772902876138
295884125880553399543740605113858484491,mouse1_slice221,30,556.6379846930504,-4357.915905952454
295902794127055568440881588595233237146,mouse1_slice221,249,-958.4509563148022,-2801.0799049139023
295948383204788689693795405512492902871,mouse1_slice221,39,493.4179862141609,-4079.668903023005
295969493335685165391005235411600792115,mouse1_slice221,51,-414.4715660020709,-3487.238952840865
295995386600870455653477934488596532341,mouse1_slice221,162,-848.2670151889324,-2528.049906671047
296007026495196931326484775356778882074,mouse1_slice221,68,-1184.9270556777717,-3579.0619054436684
29607013955585526332568836552950656438,mouse1_slice221,146,42.73299887776375,-3680.486403003335
29608942196675557916198501429836063407,mouse1_slice221,268,450.9079872369766,-3150.612906128168
296144452423553903371010893958379690180,mouse1_slice221,80,719.3054855912924,-4246.750903815031
296158282126547906483477631667390179460,mouse1_slice221,85,-207.2230661764741,-3631.926904171705
296187844517708784352570321532620291816,mouse1_slice221,93,729.0609853565693,-3201.4069049060345
296201259124340788157856095208392996167,mouse1_slice221,235,-507.0289137750864,-2550.820006123185
296212652235505359310138930671222518766,mouse1_slice221,64,-269.086014688015,-3006.8569047749043
296247160131285113721821421038986461860,mouse1_slice221,94,-21.99800056219101,-3701.910352487862
296265824505371857889226880205666005177,mouse1_slice221,206,-1098.4069529473782,-2732.131956572831
29637997642770743223718378919915859487,mouse1_slice221,147,-101.02299866080284,-3175.0289055407047
296392827253945385022448072518919402561,mouse1_slice221,271,16.369998514652252,-3649.257903754711
296416614199631069512959456827208295901,mouse1_slice221,18,-877.370014488697,-2863.53690341115
296425806181078150170275070843690813041,mouse1_slice221,19,489.7228863030672,-3626.476904302836
296457652751943395557590329589715508530,mouse1_slice221,3,-578.4961168676615,-3893.511902689934
296475534718490368096670480125170862965,mouse1_slice221,195,-389.30346660763024,-3461.2479034662247
296505218193693222056342904357040970914,mouse1_slice221,115,-564.7880123853683,-3851.645003697276
296544145628409799081438994916199269207,mouse1_slice221,115,-487.7250142395496,-3852.200903683901
29659309109441309815927614363938908155,mouse1_slice221,189,213.52509476840493,-2842.7070039123296
296687257019115205274905358254731687041,mouse1_slice221,19,-141.8979976773262,-3231.054904192686
29671628308281811638551004095993242655,mouse1_slice221,20,-471.92001461982727,-2676.622353096306
296725313708105811582116352309741314271,mouse1_slice221,197,365.3579997420311,-3605.984904795885
296772937150112586008291286318872406857,mouse1_slice221,243,484.0439864397049,-3336.660906463861
296853370138252414807095494576489334411,mouse1_slice221,1,-241.4000153541565,-3100.106402531266
29687372652696254952829674903645401320,mouse1_slice221,58,1040.022982686758,-4237.148004046083
296932093941723829071692337508324082017,mouse1_slice221,182,-1023.0879547595978,-2519.8640068680047
297045006558096378181625507440493922167,mouse1_slice221,26,333.7480005025864,-3207.292904764414
297146095854426575664087143396938111930,mouse1_slice221,72,1.8838988631963631,-3285.892802873254
297161147953227099536456030001968183133,mouse1_slice221,216,541.2689850628376,-3533.489006540179
297242970282055721874036629609155319537,mouse1_slice221,194,-1724.1309523284435,-2638.5759040117264
297245842479378706682808091032549316311,mouse1_slice221,43,-399.76201635599136,-2608.502804735303
297279682030510879042667953303407823289,mouse1_slice221,4,-155.18101742863655,-3058.9589035213
297299746576968027656688426214154711375,mouse1_slice221,42,-810.0080161094666,-3251.001903712749
297319653859169841293214398231278982215,mouse1_slice221,242,612.7620833426714,-2829.2019042372704
297354898269504856027123023563385448322,mouse1_slice221,185,-1508.7619526982307,-3192.79590511322
297419836495289952259835767978947562423,mouse1_slice221,151,87.09599781036377,-2797.270355005562
297450071572299099753044763973625769879,mouse1_slice221,30,-104.83799856901167,-3987.127905249596
297495524047054184550316108294449256816,mouse1_slice221,258,-992.6769554913044,-3721.7279068231583
297562518711954490075740792502098500992,mouse1_slice221,123,-1338.0829519927502,-3061.4659034609795
297604231257210530819580792366253352604,mouse1_slice221,151,-650.7740151286125,-2747.887906193733
297684634290602148572270942527178164442,mouse1_slice221,10,140.9310965150595,-3023.544804373384
297766267368397041884203000544572553667,mouse1_slice221,159,680.5559865236282,-3961.512905865908
297897035812351669433023141039361017682,mouse1_slice221,30,352.28890005648134,-4241.082903951407
297912468754644172532103301766752021327,mouse1_slice221,84,-1154.1999564170835,-2527.063456694782
